week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
676,4.958332213211147,0.126808592086533,18.374856628057703,100002.0,0.988177509,0
677,4.994052149238738,0.12516414053656505,18.4255265071399,100002.0,1.134521467,0
678,6.680145964458099,0.727688473598057,20.41985394794064,1.296834e7,39.858283994,1
679,3.2893432139213967,0.08118021892537128,12.580444327734492,100002.0,1.001648564,0
680,3.2556346108590866,0.07898088180526591,12.481820509571206,100002.0,1.020596785,0
681,3.2301766793156665,0.08005608057563943,12.396813132465862,100002.0,1.122814834,0
682,3.230833830043872,0.07697460730348202,12.244947932633917,100002.0,1.111954114,0
683,3.2177985051165328,0.0760910328120718,12.3235986728381,100002.0,1.052334107,0
684,3.222351900553932,0.08060520021281184,12.319559297439152,100002.0,1.14791937,0
685,3.197659046029544,0.07877539523618762,12.242491196761389,100002.0,1.079867065,0
686,3.1943464530022094,0.07784926763768935,12.189040122154928,100002.0,1.030114029,0
687,3.1880616894117186,0.07894545222413668,12.21565482607092,100002.0,1.101597917,0
688,3.2028521680290436,0.07951157432913475,12.08827242729674,100002.0,1.054973604,0
689,3.9848226114491063,0.09362626460818588,15.280155173144356,100002.0,1.181909884,0
690,4.037681272426847,0.09692223357269873,15.4783121952237,100002.0,1.371950524,0
691,4.125057620315108,0.09820645736494746,15.85039649214402,100002.0,1.085840126,0
692,4.238889980882776,0.1029206119891587,16.17490040622392,100002.0,1.097834928,0
693,6.560645274926746,0.7496083110648402,18.96014373027705,366554.0,1.840108273,1
694,3.1582794680103405,0.07671085846296222,12.057548381498986,100002.0,1.112710991,0
695,3.0886444607855745,0.07464438385316413,11.822474946848898,100002.0,1.053865036,0
696,3.0653723498023426,0.07252139224974948,11.701091060000419,100002.0,1.0085275,0
697,3.0518175584059537,0.07127187605104636,11.67857022902101,100002.0,1.154298547,0
698,5.711167597983577,0.6332539844776156,16.859098303418953,161386.0,1.2228458,1
699,2.8320623908813003,0.07073125407878061,10.82602802480611,100002.0,1.06087109,0
700,2.711921413974019,0.06467157447979696,10.396189461156162,100002.0,1.02439741,0
701,2.6090034589880955,0.0653531317053847,9.947218782772941,100002.0,1.058567871,0
702,2.5629835452651872,0.06262681728332778,9.82576931115832,100002.0,1.119233308,0
703,2.5272519337266157,0.06071724099210043,9.615102979751123,100002.0,1.139172009,0
704,2.9369313871037415,0.06891898648096016,11.32700723087333,100002.0,1.028248307,0
705,2.945752212864293,0.07078721558194923,11.233484839967284,100002.0,1.097847465,0
706,2.9510135314352666,0.0707761938025663,11.383715053092594,100002.0,1.096043782,0
707,5.503454978999078,0.6066379590348188,16.377352708898776,154220.0,1.312614371,1
708,2.6910243542536785,0.06476925854041461,10.37477101412843,100002.0,1.003789513,0
709,5.646579756304865,0.6230930726712587,16.910097854210075,163598.0,1.424601561,1
710,2.6422402874841717,0.06424295856659122,10.24228949296242,100002.0,1.016220886,0
711,6.724597945167676,1.2565992256098597,17.668821210121788,186466.0,1.308292491,2
712,2.05400424601584,0.04951842559588779,7.919205987930206,100002.0,1.036805214,0
713,1.877184393954512,0.043947604868953445,7.2846886213546975,100002.0,1.309385132,0
714,1.7801112564578967,0.04216654119498752,6.921943384466055,100002.0,1.089229661,0
715,1.702575578180959,0.04134484554394014,6.545093859774837,100002.0,1.334943427,0
716,1.6543543012723183,0.04034752013826954,6.346947824189802,100002.0,1.130112276,0
717,1.6233121576987153,0.03987994349780102,6.211847502625194,100002.0,1.001650214,0
718,1.8330688621839732,0.04367227790703141,7.041016156927873,100002.0,1.02576166,0
719,1.8052642044800637,0.04375103735029924,6.928086490358624,100002.0,1.026167901,0
720,3.947963007730608,0.4501934368611915,11.675935985442628,125902.0,1.114155688,1
