"","t_start","t_end","meanRt","quantile0025","quantile0975"
"13131",2,2,0.478189023116612,0.336689202233792,0.64412286924179
"13132",3,3,2.34486351521243,0.483567229618973,5.64696884028371
"13133",4,4,7.86561584448196,4.30020537527358,12.4896967402127
"13134",5,5,1.33250701973157,0.575281952561517,2.40228952034724
"13135",6,6,1.79809248662455,0.983033894497447,2.85516484822361
"13136",7,7,6.27954328961285,4.79195307462797,7.96515077154403
"13137",8,8,1.44849666593644,1.039466215893,1.92433301281463
"13138",9,9,2.89045361292229,2.37781025630919,3.45239287201809
"13139",10,10,2.27965784604832,1.92604029733179,2.66263765294745
"13140",11,11,0.360129594511275,0.253564469310731,0.485096262150955
"13141",2,2,1.22652073059469,0.148537350638278,3.41686806123372
"13142",3,3,8.30622629150163,4.42271567456161,13.3932052952858
"13143",4,4,1.49306579688063,0.644599836408618,2.69175041025884
"13144",5,5,1.91283019931125,1.04576206970932,3.0373551896357
"13145",6,6,7.59181098784034,5.92926736728384,9.45670073842733
"13146",7,7,1.48999314229477,1.09860332131515,1.94009636543204
"13147",8,8,2.81447245661267,2.34453071867625,3.32670324832794
"13148",9,9,2.26957129188555,1.93934814589316,2.62537430904709
"13149",10,10,0.366096035530413,0.264945516170474,0.483347220063622
"13150",11,11,3.12648468694991,0.851861850369912,6.85268624971443
"13151",2,2,6.06349916589495,3.22855793504354,9.77696565041976
"13152",3,3,1.66920397859386,0.800448189048827,2.8518021894603
"13153",4,4,2.16548705306989,1.28340486904842,3.27453484899599
"13154",5,5,7.39209743868122,5.91272378968058,9.03415873728552
"13155",6,6,1.41993244289446,1.07260170771947,1.8152330133683
"13156",7,7,2.66220327119586,2.24375844255551,3.11589624922023
"13157",8,8,2.45267322943231,2.1321451232963,2.79531809691629
"13158",9,9,0.460565339775118,0.355454605848414,0.579083477499623
"13159",10,10,2.52991041701837,0.928432534846566,4.91997247945135
"13160",11,11,4.07555888398125,2.32953404414656,6.3018886758328
"13161",2,2,1.57893533128547,0.840716565348108,2.54592209479323
"13162",3,3,1.64146855759454,0.972838298072578,2.48214182936564
"13163",4,4,6.7287782025471,5.41073227859142,8.18833680106466
"13164",5,5,1.55996510709065,1.20394813589084,1.96139383704646
"13165",6,6,3.11421719399309,2.67934274163249,3.5813154585089
"13166",7,7,2.19939590587408,1.92373737308587,2.49324229214261
"13167",8,8,0.457856135046147,0.360132894784438,0.567132497033355
"13168",9,9,3.67956219178407,1.35033447424192,7.15572559337614
"13169",10,10,5.62652686143859,3.27765924079229,8.59964905431594
"13170",11,11,1.58163159488025,0.842152212156284,2.55026963007432
"13171",2,2,2.51314619992528,1.66996739865182,3.52590664076824
"13172",3,3,6.26415290632457,5.13362447754669,7.50550583406842
"13173",4,4,1.43974295131617,1.13050788298808,1.78579762505603
"13174",5,5,2.94893753023057,2.55905066127676,3.36606453111923
"13175",6,6,2.23569686521172,1.97459741341172,2.51277346081759
"13176",7,7,0.383985597481124,0.300445081263668,0.477618560736957
"13177",8,8,2.2592811604668,1.12782501516365,3.77718044909159
"13178",9,9,4.86682432905887,3.40866392751234,6.58055854594315
"13179",10,10,0.111125122563269,0.0134577678820795,0.309574777348457
"13180",11,11,1.92371365537301,1.28834122653144,2.68442936754874
"13181",2,2,1.35165301249754,0.856832063779,1.95744416956184
"13182",3,3,0.94614743959639,0.577931436325455,1.40365010686976
"13183",4,4,3.94876686028711,3.13589087421626,4.85390831718659
"13184",5,5,16.8011428322848,15.583665019325,18.0637600157413
"13185",6,6,0.234261517339116,0.18191323456598,0.29312878958705
"13186",7,7,2.97193094081679,1.83967209340449,4.37133933336191
"13187",8,8,3.89595268571826,2.9096838121428,5.02394946839575
"13188",9,9,0.0706450809645565,0.00855544704655261,0.196804599229257
"13189",10,10,1.8108025669108,1.29946318567411,2.40565770094001
"13190",11,11,1.37716307116018,0.953725461094106,1.87716518227658
"13191",2,2,0.743996533409564,0.471629981416476,1.07744492338741
"13192",3,3,3.81996377870151,3.13055250261922,4.57695730862939
"13193",4,4,16.9177427576154,15.8511537621427,18.0185677754339
"13194",5,5,0.218009098357774,0.173892594864501,0.267037755700271
"13195",6,6,3.71597048742413,2.40478017087833,5.3079067504569
"13196",7,7,5.11571188586651,4.03059911283164,6.32821297451498
"13197",8,8,0.0779965807451318,0.0160847700627296,0.18783364501133
"13198",9,9,1.46712350732041,1.07798716957787,1.91530020001012
"13199",10,10,1.06156254010251,0.730730806985054,1.45319715445965
"13200",11,11,0.751149353492441,0.490675696310382,1.0661967532801
"13201",2,2,4.34842271357244,3.64084346761887,5.11790254369661
"13202",3,3,16.9590091033267,15.9840726673655,17.9623985987559
"13203",4,4,0.223411911615819,0.18254372122717,0.268346610726973
"13204",5,5,3.83711682902312,2.65731494960074,5.23024633945613
"13205",6,6,4.01390549428159,3.172825726702,4.95237659118794
"13206",7,7,0.0698814697901905,0.0144112390887207,0.168290597665204
"13207",8,8,1.30986542242501,0.955424827361942,1.7193568979163
"13208",9,9,1.55970934194475,1.15388155749254,2.02574527886343
"13209",10,10,0.919442443006869,0.647372331172019,1.23849330675213
"13210",11,11,3.85979297855579,3.27607155981334,4.49066426231001
"13211",2,2,16.7914019212841,15.9097807388179,17.6964618404046
"13212",3,3,0.211093278500624,0.174727486168616,0.250845772935864
"13213",4,4,3.93855764162445,2.74334970642697,5.34648983178018
"13214",5,5,4.05931418942824,3.22849304083757,4.98382815338608
"13215",6,6,0.0890937446050095,0.0242750468129268,0.1952772969395
"13216",7,7,1.81591015994512,1.40442478614826,2.27945798162889
"13217",8,8,1.19658733971999,0.88226904429602,1.55805733785953
"13218",9,9,0.817065584563616,0.581013503801912,1.09273029140169
"13219",10,10,3.89546468172138,3.33347063584734,4.5005937712582
"13220",11,11,17.979454502332,17.1080921168499,18.8721558926515
"13221",2,2,0.20839234742306,0.174841889388067,0.24484390546918
"13222",3,3,3.50589217682082,2.50466077116279,4.67285326795069
"13223",4,4,4.11205243012475,3.34207330636017,4.96065587158757
"13224",5,5,0.0930617299541563,0.0302168904042897,0.190619991922393
"13225",6,6,1.77910398651318,1.40630787319955,2.19506735986916
"13226",7,7,1.25207826817662,0.955467624021063,1.58817157934034
"13227",8,8,0.742471793698598,0.537330518585064,0.980266494664228
"13228",9,9,3.70242585208235,3.19848300583378,4.2426946539178
"13229",10,10,17.8287396720717,17.0154229249357,18.660776895978
"13230",11,11,0.212711185661795,0.180739673378379,0.24724801704932
"13231",2,2,3.67956219178407,1.35033447424192,7.15572559337614
"13232",3,3,1.9858330099195,0.728765715489032,3.86189316897027
"13233",4,4,1.18637898962906,0.385214028637044,2.43008112498437
"13234",5,5,1.60359640303305,0.644728923749484,2.99173222400208
"13235",6,6,7.42401842070057,5.22719409814871,10.0001878238
"13236",7,7,17.6763398088866,15.7100901383645,19.7568426113772
"13237",8,8,0.61358565433609,0.481796711337411,0.761066274559737
"13238",9,9,10.3177203781449,9.78370399467138,10.8657266773033
"13239",10,10,0.997380422150357,0.917784133006123,1.08023942085967
"13240",11,11,5.55032648983232,2.77070298601745,9.2793163906781
"13241",2,2,1.00179101333408,0.325278815178164,2.0519862994567
"13242",3,3,1.40936713739802,0.60846469599965,2.54085558601792
"13243",4,4,0.849471831384081,0.275821191408205,1.73998821767553
"13244",5,5,8.50693494832025,6.25057582471144,11.1056322979579
"13245",6,6,19.3346036277166,17.4583941042557,21.3051916565435
"13246",7,7,0.523114989561811,0.41665816918208,0.64150045672479
"13247",8,8,10.5865658782571,10.1079321057453,11.0761160410429
"13248",9,9,1.02273681695556,0.952034807088897,1.09593521442367
"13249",10,10,3.83641007470709,1.75425097910675,6.71933977042931
"13250",11,11,1.73380012408213,0.748531832075676,3.12575454146448
"13251",2,2,2.89606193474005,1.71638984534312,4.37927149770448
"13252",3,3,0.772823328202505,0.33365025973596,1.39327249682689
"13253",4,4,5.82539316151371,4.45596418359735,7.37551055248879
"13254",5,5,16.7924921965068,15.305368068332,18.3475762092132
"13255",6,6,0.639409092001441,0.531827401098146,0.756753138210497
"13256",7,7,10.4872577880036,10.0629073695565,10.9202491167191
"13257",8,8,0.943898170510276,0.883263690350091,1.00651698931026
"13258",9,9,6.25296937389982,2.69958835297477,11.2730684158031
"13259",10,10,2.22204468424381,0.959321178576777,4.00597864000561
"13260",11,11,2.15229759315592,1.11212357355711,3.53013367671516
"13261",2,2,1.01506480105778,0.438232933922271,1.82999376209342
"13262",3,3,8.62888570770915,6.7392313276356,10.7485275877648
"13263",4,4,16.7600015709065,15.3395159587757,18.2424873940137
"13264",5,5,0.591520437754948,0.492752321587973,0.699176485848467
"13265",6,6,11.3952822739456,10.9692344193471,11.8293336786666
"13266",7,7,0.978040062519543,0.920650809801973,1.03713991911693
"13267",8,8,4.54117621895372,2.07651493799293,7.95371333573439
"13268",9,9,2.11123615403902,0.965391607838299,3.69775722051448
"13269",10,10,2.79931502245325,1.659051493623,4.23297594014537
"13270",11,11,1.03449626004798,0.516416805748199,1.72952314058346
"13271",2,2,7.02089417794261,5.58392549484754,8.61991174694052
"13272",3,3,16.9841763785606,15.6754821271808,18.3445900897931
"13273",4,4,0.535202636574068,0.449635802944619,0.628112281152997
"13274",5,5,11.0909189424412,10.7054336988524,11.4831271010807
"13275",6,6,0.998633705583295,0.944730813512932,1.05401096371728
"13276",7,7,4.1025711082602,2.24291380115635,6.51441285850172
"13277",8,8,1.41157057622575,0.676902958502611,2.41164058526235
"13278",9,9,2.44761595019378,1.53390788490467,3.57137547998741
"13279",10,10,1.1199515751344,0.626828394884809,1.753815878314
"13280",11,11,5.94529837319453,4.78072197438812,7.23491011252393
"13281",2,2,16.8329572665297,15.6123243189653,18.0988792932086
"13282",3,3,0.565988374064749,0.482921577476785,0.655550242747295
"13283",4,4,11.0473325938521,10.6872857339072,11.4132610176433
"13284",5,5,1.01575855360788,0.964797736573881,1.06801242467737
"13285",6,6,4.48308151134508,2.0499503383493,7.8519624614314
"13286",7,7,17.142225426087,13.5927186431016,21.0972734976234
"13287",8,8,3.76092672133284,3.12322233293479,4.45699286888361
"13288",9,9,1.15634420561493,0.923646680885056,1.41479007091409
"13289",10,10,1.32894578078133,1.09621639103445,1.58374391686605
"13290",11,11,0.569900189124523,0.428126562041964,0.731638970190162
"13291",2,2,2.09717030145569,1.79713129829303,2.42003135683164
"13292",3,3,8.12229126434443,7.59823538484776,8.66357543589891
"13293",4,4,1.92398168697671,1.79156169077673,2.06105592966844
"13294",5,5,4.03986673578664,2.01668691895182,6.75405342122004
"13295",6,6,15.944362188404,12.8846676484502,19.325123841973
"13296",7,7,4.62850502380481,3.97350559572571,5.33274184283353
"13297",8,8,0.947438296988852,0.765626585113151,1.1483283059923
"13298",9,9,1.30622165732994,1.10226957078497,1.52722997417452
"13299",10,10,0.606943786105821,0.474896132394668,0.754943986101854
"13300",11,11,2.32644918785916,2.04534026072199,2.62539504487755
"13301",2,2,7.87491073382804,7.43250177354076,8.32992880890502
"13302",3,3,1.87002810103653,1.75690360506423,1.98663212053312
"13303",4,4,5.48425836636902,3.19478259965614,8.38220423281
"13304",5,5,12.5098882160009,10.262103776353,14.9769478979206
"13305",6,6,4.64146391911317,4.03902961144931,5.28516291926232
"13306",7,7,1.14526667398232,0.960231465605283,1.34636356300497
"13307",8,8,1.13647454285243,0.967200230971315,1.31919798488552
"13308",9,9,0.627955798993983,0.505590837997395,0.763382263290149
"13309",10,10,2.31382585258113,2.05729268688949,2.58521333809197
"13310",11,11,7.97020238274364,7.56409016066352,8.38678426380946
"13311",2,2,1.84581483843687,1.7437211230238,1.95077205257793
"13312",3,3,5.83101737661173,3.45583044795415,8.81735569730051
"13313",4,4,17.5093877796905,14.8531949285182,20.3808573497629
"13314",5,5,3.92624792843359,3.45183251949352,4.43076595442681
"13315",6,6,0.996416626132512,0.841348009120159,1.16440706550028
"13316",7,7,1.2098835423131,1.04722068165982,1.38411739162563
"13317",8,8,0.64942808980822,0.53424720804291,0.77568479152151
"13318",9,9,2.29687909061884,2.0634935785154,2.5425878448085
"13319",10,10,7.87493298865196,7.50627926261907,8.25229986027072
"13320",11,11,1.87270218882553,1.77830892835211,1.96950202846247
"13321",2,2,7.77468983548231,4.98139047779051,11.1797749199505
"13322",3,3,15.1187434517221,12.9062795609178,17.5036597115817
"13323",4,4,3.97773119283324,3.52225044703555,4.46050568547846
"13324",5,5,1.11594915955748,0.959290397770964,1.28428254930754
"13325",6,6,1.19709656141238,1.0461011587043,1.3581226919097
"13326",7,7,0.633888537893711,0.528046080471239,0.74925553211021
"13327",8,8,2.39351098850926,2.17082302992627,2.62691589890366
"13328",9,9,7.85979598083225,7.52007518667555,8.20691653920109
"13329",10,10,1.8546426779273,1.76799508490174,1.94333396702851
"13330",11,11,7.86349927694101,5.30546994106991,10.9168534361253
"13331",2,2,14.1345933154931,12.224950586909,16.1807942238623
"13332",3,3,4.074251464467,3.65082135836554,4.520578395914
"13333",4,4,0.969513275869395,0.836552270747388,1.1121366936502
"13334",5,5,1.14897552390992,1.01121774135101,1.29540217793251
"13335",6,6,0.674260233088272,0.570676606073131,0.786354803016314
"13336",7,7,2.35868168127419,2.15109514119607,2.57569308701354
"13337",8,8,7.85015893620384,7.53093015203801,8.17592117045612
"13338",9,9,1.83148701384936,1.75045119736336,1.91433068161629
"13339",10,10,3.41014228862852,1.47225739546949,6.14792189576274
"13340",11,11,3.76464897502076,2.15182216751715,5.82113997602053
"13341",2,2,1.13937751650767,0.546375806328835,1.94660409264997
"13342",3,3,0.29703984482718,0.0612567571279371,0.715340034581855
"13343",4,4,2.72769899762276,1.64225298197938,4.08404879822888
"13344",5,5,8.96367664284109,7.21699328623467,10.8968047973686
"13345",6,6,2.74057310445898,2.25657941636016,3.2708894743895
"13346",7,7,2.82806416291708,2.4618269064111,3.21932672621732
"13347",8,8,0.0910502168611717,0.0470469756927617,0.14933782290884
"13348",9,9,5.5193432876761,2.5237952090331,9.66693917942691
"13349",10,10,5.59116152684289,3.54431679260232,8.0970385377046
"13350",11,11,0.96006673790348,0.479261856461631,1.60508810310396
"13351",2,2,0.15421999202167,0.0186767565023124,0.429629399649094
"13352",3,3,3.36761902905193,2.21928216010702,4.75158872716861
"13353",4,4,7.9342770613791,6.49593595364637,9.51431362636784
"13354",5,5,2.92104042216769,2.46343958503095,3.41704802576731
"13355",6,6,2.97240487326996,2.63382072022394,3.33116533861494
"13356",7,7,0.112070160836625,0.0674735577441853,0.167797108874927
"13357",8,8,4.22888177065067,2.25170143896277,6.81877422262917
"13358",9,9,3.24822667511801,2.03564636377154,4.73956590291017
"13359",10,10,0.921948461055411,0.476384223262078,1.51215209314767
"13360",11,11,0.217061413630505,0.0447632818565015,0.522733639398346
"13361",2,2,4.56615689736276,3.27675302463116,6.06615580547836
"13362",3,3,8.33398021876872,7.08892227901029,9.67828314448903
"13363",4,4,2.52067645243072,2.17142773700592,2.8955869038553
"13364",5,5,2.71553505643413,2.43960997950291,3.00602955324937
"13365",6,6,0.118084160122836,0.0771364938571863,0.167611071688211
"13366",7,7,4.85918114717645,2.71964680131248,7.60935494063607
"13367",8,8,4.80329313603384,3.38196164254466,6.47005850620922
"13368",9,9,0.726928132513978,0.397418374438813,1.15427858498811
"13369",10,10,0.248108926236254,0.0805602930022909,0.508205913841559
"13370",11,11,2.88942002708003,2.03441835091785,3.89206240276582
"13371",2,2,9.21803170168005,7.92741360830408,10.6045556180692
"13372",3,3,2.63044224871006,2.29056267177721,2.99349016563585
"13373",4,4,2.86865780371552,2.60268150713541,3.147388084847
"13374",5,5,0.107556317859278,0.0714703921122322,0.150899910004393
"13375",6,6,4.20803000709162,2.4052527369533,6.50672396207668
"13376",7,7,4.20186070883164,2.94293158294364,5.68144410540328
"13377",8,8,0.719230400859735,0.393209952912581,1.14205546910629
"13378",9,9,0.249331239175395,0.0809571746865231,0.51070959911262
"13379",10,10,2.81788178479001,1.97360975913121,3.81013055056032
"13380",11,11,10.2747075999101,8.89667277020623,11.7505132545865
"13381",2,2,2.86633671867467,2.52267387972392,3.23162569679788
"13382",3,3,2.93858177036829,2.68462535084953,3.20385070747936
"13383",4,4,0.136908913632293,0.0982482001664655,0.18188398250878
"13384",5,5,5.27786215771025,3.22385532093648,7.82993376262168
"13385",6,6,4.58156218145435,3.34182289365273,6.01385486253411
"13386",7,7,0.498601350810168,0.257634593750734,0.817790915785843
"13387",8,8,0.173554785312376,0.0472878377347774,0.380400548848526
"13388",9,9,3.53010365932612,2.59378738943644,4.60847925278805
"13389",10,10,10.223248205767,8.9706586951057,11.5565050034074
"13390",11,11,2.66834964732887,2.36700662223433,2.98748629616093
"13391",2,2,2.83339425958459,2.60233586734578,3.07413968860389
"13392",3,3,0.111587310153447,0.0789658220041569,0.149760818421302
"13393",4,4,1.0091502708786,0.122212779525977,2.81131271860249
"13394",5,5,8.16630805455797,4.46459660459848,12.9671615173195
"13395",6,6,14.1577592008746,11.2600860443167,17.3822068461565
"13396",7,7,0.808186581918613,0.537034114398937,1.13387372220977
"13397",8,8,5.95965690312886,5.2323825342318,6.73356785887709
"13398",9,9,1.11298898920928,0.925002664982306,1.31810625303392
"13399",10,10,8.30579923939897,7.83424609469955,8.79093852152996
"13400",11,11,0.0296976663313673,0.0166215584062925,0.0465057953551007
"13401",2,2,1.02443949997807,0.932949201729412,1.12014783781711
"13402",3,3,2.43387476674534,0.663148958004648,5.33461117440295
"13403",4,4,4.80920835829526,2.48498813659204,7.88791867720509
"13404",5,5,18.3515724742501,15.0247638845004,22.0061153280027
"13405",6,6,0.93061900868482,0.664847863651343,1.24038214999906
"13406",7,7,5.18342200515419,4.5898804091445,5.8125303604933
"13407",8,8,1.20964332081672,1.0283807102572,1.40540206652561
"13408",9,9,9.54426624361682,9.08213844819124,10.0177004471284
"13409",10,10,0.0204486981267844,0.0111794935502519,0.032470189669238
"13410",11,11,0.952713133490034,0.876937394891868,1.03158408200892
"13411",2,2,0.971836229435289,0.200415994390529,2.34040440728283
"13412",3,3,3.89908538598258,2.07609875385682,6.28700076372137
"13413",4,4,18.7110930644239,15.4876662953726,22.2347136562495
"13414",5,5,1.00427636510208,0.740474112867545,1.30765227739443
"13415",6,6,5.91047255601864,5.31400660242759,6.53820664386209
"13416",7,7,1.20485057914182,1.04325706939943,1.37790906089884
"13417",8,8,9.44035454934682,9.03251833594314,9.85706975014276
"13418",9,9,0.0231654491765842,0.0141500581785211,0.034366932521922
"13419",10,10,0.892262912778493,0.826873745237862,0.960104972062952
"13420",11,11,1.4488479991119,0.470437001581695,2.96770105201715
"13421",2,2,3.62523466105024,2.07213484121887,5.60556868592998
"13422",3,3,18.6657708671077,15.8341534649082,21.7268826387605
"13423",4,4,1.0910662519608,0.847255636668016,1.36523887247589
"13424",5,5,5.30097159652727,4.81171170543612,5.81358028117107
"13425",6,6,1.13196388507731,0.990685425622555,1.28252207351567
"13426",7,7,9.31561061820979,8.94538155763458,9.69324155952695
"13427",8,8,0.028355798434242,0.0189903232386039,0.0395688505119085
"13428",9,9,0.89578581320498,0.835551070117713,0.958087235540879
"13429",10,10,0.950829679495831,0.308731808796428,1.94760129555245
"13430",11,11,2.84865727542887,1.65944783924347,4.3539208908084
"13431",2,2,19.7171714163406,16.9638329085704,22.6745298714599
"13432",3,3,0.938186967263826,0.729965460188586,1.17213820722152
"13433",4,4,5.30627247006729,4.84586389714907,5.78727575834205
"13434",5,5,1.199949576794,1.06254614210678,1.34558662968996
"13435",6,6,9.54190261133346,9.19257494352216,9.89765345623628
"13436",7,7,0.0249001936503389,0.0168000560928498,0.0345688039177431
"13437",8,8,0.902526603718215,0.84672945192841,0.960078925119578
"13438",9,9,0.882922335348463,0.240566620224395,1.93520530334364
"13439",10,10,4.28468870863416,2.65228984225093,6.30224209655309
"13440",11,11,21.0155160898937,18.2816278250415,23.9371227108546
"13441",2,2,0.880068418849752,0.69222963946258,1.09011403744137
"13442",3,3,5.36272889687327,4.9284654152616,5.81506595217562
"13443",4,4,1.22913340970283,1.09892545908262,1.36652604361497
"13444",5,5,9.17704374134804,8.85848266428835,9.50115340727801
"13445",6,6,0.0207362199342053,0.0137790675538201,0.0290926073352274
"13446",7,7,0.914809307716501,0.861564315401621,0.969628156024024
"13447",8,8,2.92429378157403,1.26250249463324,5.2720174842359
"13448",9,9,1.79811769369105,0.822213909170681,3.14934104953663
"13449",10,10,0.305969701732965,0.0370543503565268,0.85237703324401
"13450",11,11,1.84785389304699,0.844956466592378,3.23645228526339
"13451",2,2,5.03443846679021,3.31772667249997,7.10341070651299
"13452",3,3,1.99659999552091,1.3157719779772,2.81713042643451
"13453",4,4,0.292738222544807,0.107429768333089,0.569294465493911
"13454",5,5,5.11458943045145,4.06172227629298,6.28696224766683
"13455",6,6,2.04496710839079,1.61120148998651,2.52965524183014
"13456",7,7,7.5199031157241,4.20883268917494,11.775978337418
"13457",8,8,1.65429985980581,0.825820529608282,2.76574212928081
"13458",9,9,0.535028689224678,0.173722359055833,1.09590875291591
"13459",10,10,1.99084274842324,1.11425957351098,3.11760945824104
"13460",11,11,3.54703707806645,2.4416171149098,4.85561989415274
"13461",2,2,2.25861247682438,1.62780920856362,2.99110898124367
"13462",3,3,0.102282697150933,0.0210931511272852,0.24632018024263
"13463",4,4,5.20774375940804,4.28804010155322,6.21547158156473
"13464",5,5,1.94664508319902,1.58038057448471,2.35050985624236
"13465",6,6,5.19060690146881,2.83775309396621,8.2420890339414
"13466",7,7,1.51887947302611,0.7283617455737,2.59497572630462
"13467",8,8,0.570166270700866,0.185131436117486,1.16788168422143
"13468",9,9,2.67570129505313,1.61094696831164,4.00619520995714
"13469",10,10,3.97219025234723,2.86280534500041,5.26042163537034
"13470",11,11,2.19922334611322,1.63746623299648,2.8425507959843
"13471",2,2,0.220242907686039,0.0950852551583365,0.397061494784141
"13472",3,3,4.62801826676802,3.86669711150774,5.45673957692349
"13473",4,4,2.20586359218154,1.84820508203801,2.5946887613568
"13474",5,5,7.3452122468848,4.48664646365085,10.8969358514768
"13475",6,6,1.19927597578609,0.598674246146897,2.0050101988495
"13476",7,7,0.526315035510122,0.193148342035929,1.02353643544543
"13477",8,8,2.16294530056733,1.30223436413281,3.23847102012188
"13478",9,9,3.12323215417619,2.18747340388301,4.22300265090993
"13479",10,10,2.65834125777967,2.01340170844403,3.39151448200787
"13480",11,11,0.273151364276807,0.130986696458615,0.466673737115624
"13481",2,2,5.07771844742962,4.30501499166124,5.9132599501736
"13482",3,3,1.91894905038991,1.60891371497833,2.25589649939281
"13483",4,4,4.66176923063209,2.88570862858899,6.85688046146784
"13484",5,5,1.12290559778461,0.580221708255672,1.84175593519991
"13485",6,6,0.316882884561592,0.0863399208446269,0.694549695019779
"13486",7,7,2.95572475494201,1.930777541763,4.19541616145518
"13487",8,8,3.93946343488975,2.9594461782164,5.05749081261448
"13488",9,9,1.97919716137034,1.51033594089743,2.51046980168181
"13489",10,10,0.244403903221323,0.122005547906083,0.408606799845362
"13490",11,11,5.04389615164606,4.32425785819661,5.81811015099761
"13491",2,2,2.08346549579191,1.78032078601926,2.41009251658881
"13492",3,3,4.7892336086841,3.09933947399326,6.84095998261568
"13493",4,4,1.26548444368776,0.723333701666147,1.95677263220598
"13494",5,5,0.44576946715202,0.179222445406906,0.831644968043401
"13495",6,6,2.75139388767549,1.89393295253308,3.76644579789112
"13496",7,7,3.50966477908297,2.70286954056655,4.42022357667293
"13497",8,8,1.87669625432116,1.46297679849361,2.34114951783181
"13498",9,9,0.242420922824265,0.129078931585759,0.390886676249105
"13499",10,10,4.86378898054989,4.21303548083404,5.56059340982901
"13500",11,11,1.88246634115935,1.6138853029106,2.17141594496077
"13501",2,2,1.56324234347496,0.189315900101223,4.35491443572904
"13502",3,3,1.41260794758762,0.171073375925334,3.93527386758216
"13503",4,4,29.6053720273093,20.9505232688247,39.7332343469881
"13504",5,5,1.53371531952875,0.961171225264311,2.23788102255681
"13505",6,6,1.89182369795179,1.3515465859286,2.52153064141778
"13506",7,7,0.947459272802589,0.61891185321085,1.34484306726813
"13507",8,8,2.98783208256675,2.38988000100213,3.65154133020709
"13508",9,9,4.02181934328681,3.47711438770134,4.60557938503133
"13509",10,10,3.24544744556412,2.91522257612493,3.5931342841624
"13510",11,11,1.49436050378169,0.308173061748653,3.59876263426845
"13511",2,2,1.61136203079961,0.439041920436173,3.53181273455869
"13512",3,3,19.1622490953186,14.2675530874599,24.7676828799648
"13513",4,4,2.19250166613227,1.59307506703998,2.88616523415553
"13514",5,5,1.87383285455816,1.44307962882469,2.35998611942264
"13515",6,6,0.542854088279216,0.351306543362515,0.775414898864748
"13516",7,7,2.60098165665117,2.13156723629034,3.1164122731727
"13517",8,8,3.87751704995898,3.40050346769788,4.38538349373309
"13518",9,9,3.64961124514291,3.33326255576615,3.98009585024068
"13519",10,10,0.78900562632968,0.162711928605985,1.90010640610295
"13520",11,11,1.3039095363011,0.423375877226091,2.67082102814644
"13521",2,2,16.3309880155869,12.4319047360653,20.753765495049
"13522",3,3,1.99082534207017,1.46278357951048,2.59898240115885
"13523",4,4,2.00839644938934,1.58499507004438,2.48116079182512
"13524",5,5,0.52662808314163,0.349940536721328,0.738851347215424
"13525",6,6,2.42335709476644,2.00246685730572,2.88379668965614
"13526",7,7,4.32808593914327,3.84823237275869,4.83572499019313
"13527",8,8,3.65514632805897,3.36442774451387,3.95773988716453
"13528",9,9,0.9600771071382,0.261588698770314,2.10431454157221
"13529",10,10,1.31869979779946,0.483939584475697,2.56450452560996
"13530",11,11,14.7408687830553,11.4005868489152,18.5037738897253
"13531",2,2,2.24491696034161,1.71310814087193,2.847516329459
"13532",3,3,1.85657810014471,1.48296864521462,2.2715280183935
"13533",4,4,0.51770279913205,0.354108331365251,0.711874117828492
"13534",5,5,2.691327724061,2.27385248135078,3.14346758086006
"13535",6,6,4.07385021589488,3.65167822297007,4.51878173669711
"13536",7,7,3.67305287388626,3.40425694221844,3.95191705636202
"13537",8,8,1.30618674435858,0.424115280483849,2.67548547379705
"13538",9,9,1.20804299646993,0.443330488649501,2.34930780815186
"13539",10,10,17.1542122917537,13.6632343363548,21.0363595758018
"13540",11,11,1.96562372067505,1.51702688964826,2.47144133811728
"13541",2,2,1.95730796842423,1.60088400152423,2.349019482282
"13542",3,3,0.531186065197518,0.377725219054471,0.710399648177332
"13543",4,4,2.52491859034172,2.15648788937785,2.92197746185382
"13544",5,5,3.90234282952289,3.518816421973,4.30542168036321
"13545",6,6,3.87300765320561,3.61273322742058,4.14220667651524
"13546",7,7,1.22909352472053,0.451055661514157,2.39024523383071
"13547",8,8,1.21136641074802,0.487032124037351,2.25997259613077
"13548",9,9,17.352478556724,14.1186691347112,20.9147598135113
"13549",10,10,1.78129512556709,1.39120627165814,2.21886121194111
"13550",11,11,1.82056903270177,1.50040655728419,2.17123162603998
"13551",2,2,0.530173865817432,0.383689455515631,0.699974977390738
"13552",3,3,2.75675356126152,2.38791210144099,3.15169628998592
"13553",4,4,3.91124761969008,3.5542808577592,4.28505048998272
"13554",5,5,3.7331249187465,3.49652114988793,3.97736489839721
"13555",6,6,1.56324234347496,0.189315900101223,4.35491443572904
"13556",7,7,1.41260794758762,0.171073375925334,3.93527386758216
"13557",8,8,4.67453242536462,1.7154710141945,9.09066610911933
"13558",9,9,11.5080611801882,7.81916923761365,15.8985221651333
"13559",10,10,4.24862095896061,3.20936261357937,5.43141123691265
"13560",11,11,0.789850813283504,0.511149800614523,1.12822598507437
"13561",2,2,6.93768628937351,6.06998865230957,7.86250560140809
"13562",3,3,5.88259093111215,5.42237380030107,6.36128583490494
"13563",4,4,1.94274550998984,1.79026097339179,2.10137313881342
"13564",5,5,2.34486351521243,0.483567229618973,5.64696884028371
"13565",6,6,1.68548910953185,0.347588375170495,4.05904412790593
"13566",7,7,4.00227083960913,1.72789647573803,7.21543162866132
