week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
64,2019-07-18,1.1513949798054632,1.0155091939842094,1.2965191118124215,1.452882e6,36.838650372,90,245
65,2019-07-25,0.7574258913525057,0.6431506729172987,0.8743848506350628,1.351449e6,33.10427793,69,165
66,2019-08-01,0.8434718938633651,0.7237693497433886,0.9744115721561366,1.314907e6,33.487577835,73,173
67,2019-08-08,0.9122938152068356,0.7720894186371238,1.0489932165281581,1.217628e6,29.947292475,66,173
68,2019-08-15,1.1100333226587997,0.9640258983831612,1.2754325980518115,1.231151e6,31.322418595,70,202
69,2019-08-22,0.8645185849140429,0.7351503445738476,1.002434995248568,1.137708e6,28.132165492,63,158
70,2019-08-29,0.6584757650286944,0.5405099730302573,0.7877761888471649,1.126326e6,28.508415113,37,114
71,2019-09-05,0.825485817746807,0.6855642855740018,0.9612658844090747,978552.0,23.890356205,45,127
72,2019-09-12,0.5375818839677531,0.4258329252073415,0.6730556081118458,735783.0,17.773936912,34,72
73,2019-09-19,0.38243814088144035,0.2783602193692566,0.49778844463931005,626371.0,14.08494045,19,41
74,2019-09-26,0.6023390711157963,0.4462059213803624,0.7739831689085169,494305.0,10.977413462,19,49
